GameID,Pitcher,Outs,PitchCount,HBP,BB,FirstHitInning,NoHitBid,K,IP,GB,BallsInPlay
"MIA201706210","schem001",24,121,2,1,7.33,1,11,8.00,15,11
"MIA201707310","gonzg003",24,106,1,3,8.00,1,5,8.00,19,7
"MIL201705270","andec001",21,114,0,3,7.00,1,11,7.00,11,6
"NYN201704220","gonzg003",19,107,0,3,5.00,1,6,6.33,15,8
"NYN201705070","urenj001",18,63,1,1,5.00,1,2,6.00,17,6
"PHI201708230","leitm002",21,96,0,2,5.00,1,5,7.00,16,11
"PIT201706270","cobba001",24,98,0,1,6.00,1,4,8.00,21,7
"PIT201707010","kuhlc001",18,75,0,1,5.00,1,3,6.00,17,6
"PIT201708230","hillr001",27,99,0,0,9.00,1,10,9.00,19,9
"SDN201705020","chatt001",16,95,0,4,5.00,1,4,5.33,15,8
"SDN201708010","berrj001",21,75,0,2,5.00,1,4,7.00,17,4
"SDN201709230","chacj001",18,92,1,3,5.67,1,6,6.00,13,5
"SFN201704150","chatt001",27,105,0,1,5.67,1,4,9.00,25,18
"SFN201704260","wooda002",18,77,0,1,5.00,1,5,6.00,14,10
"SLN201710010","wilka003",21,86,0,0,5.67,1,5,7.00,18,10
"WAS201707070","dickr001",21,100,1,1,5.00,1,7,7.00,16,7
"WAS201707290","marqg001",21,99,0,0,5.33,1,10,7.00,14,5
"WAS201708150","gonzg003",18,92,0,3,5.67,1,4,6.00,15,9
